    2340      467.80      0.4894374645E-09      0.9345995158E-10     -0.4187368941E+01     -0.2810250764E-12     -0.8541503813E-13     -0.4366782767E-04      0.0000000000E+00      0.0000000000E+00
    2360      471.80      0.4895525287E-09      0.9367674692E-10     -0.4186803982E+01     -0.2810547780E-12     -0.8540440209E-13     -0.4366709450E-04      0.0000000000E+00      0.0000000000E+00
    2380      475.80      0.4895483654E-09      0.9399314660E-10     -0.4186066240E+01     -0.2810865174E-12     -0.8539872268E-13     -0.4366754273E-04      0.0000000000E+00      0.0000000000E+00
    2400      479.80      0.4894269417E-09      0.9418636357E-10     -0.4185566277E+01     -0.2811020968E-12     -0.8540302251E-13     -0.4366919933E-04      0.0000000000E+00      0.0000000000E+00
    2420      483.80      0.4892638916E-09      0.9412058979E-10     -0.4185569230E+01     -0.2810941872E-12     -0.8541570942E-13     -0.4367122179E-04      0.0000000000E+00      0.0000000000E+00
    2440      487.80      0.4891631995E-09      0.9384261077E-10     -0.4186055582E+01     -0.2810695902E-12     -0.8542887673E-13     -0.4367234208E-04      0.0000000000E+00      0.0000000000E+00
    2460      491.80      0.4891906220E-09      0.9355170805E-10     -0.4186753064E+01     -0.2810450393E-12     -0.8543369904E-13     -0.4367184921E-04      0.0000000000E+00      0.0000000000E+00
    2480      495.80      0.4893325033E-09      0.9345326943E-10     -0.4187299934E+01     -0.2810370049E-12     -0.8542667603E-13     -0.4367020688E-04      0.0000000000E+00      0.0000000000E+00
    2500      499.80      0.4895010144E-09      0.9361758938E-10     -0.4187427910E+01     -0.2810501191E-12     -0.8541205166E-13     -0.4366859651E-04      0.0000000000E+00      0.0000000000E+00
    2520      503.80      0.4895875302E-09      0.9393259781E-10     -0.4187076702E+01     -0.2810728296E-12     -0.8539871318E-13     -0.4366784215E-04      0.0000000000E+00      0.0000000000E+00
    2540      507.80      0.4895323157E-09      0.9417421357E-10     -0.4186411763E+01     -0.2810858199E-12     -0.8539448586E-13     -0.4366785144E-04      0.0000000000E+00      0.0000000000E+00
    2560      511.80      0.4893647605E-09      0.9417221863E-10     -0.4185748188E+01     -0.2810773170E-12     -0.8540148265E-13     -0.4366801287E-04      0.0000000000E+00      0.0000000000E+00
    2580      515.80      0.4891870849E-09      0.9392103414E-10     -0.4185402369E+01     -0.2810525304E-12     -0.8541502676E-13     -0.4366790960E-04      0.0000000000E+00      0.0000000000E+00
    2600      519.80      0.4891079260E-09      0.9359328590E-10     -0.4185532318E+01     -0.2810290791E-12     -0.8542630978E-13     -0.4366759430E-04      0.0000000000E+00      0.0000000000E+00
    2620      523.80      0.4891738802E-09      0.9341484877E-10     -0.4186055496E+01     -0.2810232313E-12     -0.8542779499E-13     -0.4366737647E-04      0.0000000000E+00      0.0000000000E+00
    2640      527.80      0.4893405091E-09      0.9351212513E-10     -0.4186697397E+01     -0.2810385141E-12     -0.8541817516E-13     -0.4366752498E-04      0.0000000000E+00      0.0000000000E+00
    2660      531.80      0.4895040120E-09      0.9382385840E-10     -0.4187141970E+01     -0.2810644109E-12     -0.8540372519E-13     -0.4366812882E-04      0.0000000000E+00      0.0000000000E+00
    2680      535.80      0.4895677162E-09      0.9413708354E-10     -0.4187195103E+01     -0.2810847834E-12     -0.8539459278E-13     -0.4366908585E-04      0.0000000000E+00      0.0000000000E+00
    2700      539.80      0.4895027560E-09      0.9423985897E-10     -0.4186873005E+01     -0.2810888641E-12     -0.8539796604E-13     -0.4367013247E-04      0.0000000000E+00      0.0000000000E+00
    2720      543.80      0.4893615131E-09      0.9406000631E-10     -0.4186375538E+01     -0.2810773191E-12     -0.8541275466E-13     -0.4367089465E-04      0.0000000000E+00      0.0000000000E+00
    2740      547.80      0.4892376608E-09      0.9371982704E-10     -0.4185969772E+01     -0.2810601209E-12     -0.8542972741E-13     -0.4367102251E-04      0.0000000000E+00      0.0000000000E+00
    2760      551.80      0.4892058824E-09      0.9344811383E-10     -0.4185855031E+01     -0.2810493513E-12     -0.8543756827E-13     -0.4367045076E-04      0.0000000000E+00      0.0000000000E+00
    2780      555.80      0.4892773842E-09      0.9342870921E-10     -0.4186076607E+01     -0.2810519955E-12     -0.8543079651E-13     -0.4366958854E-04      0.0000000000E+00      0.0000000000E+00
    2800      559.80      0.4893999459E-09      0.9367612935E-10     -0.4186513156E+01     -0.2810658528E-12     -0.8541379512E-13     -0.4366907745E-04      0.0000000000E+00      0.0000000000E+00
    2820      563.80      0.4894918689E-09      0.9402280343E-10     -0.4186931593E+01     -0.2810801213E-12     -0.8539755953E-13     -0.4366916276E-04      0.0000000000E+00      0.0000000000E+00
    2840      567.80      0.4894948769E-09      0.9423529665E-10     -0.4187096369E+01     -0.2810820411E-12     -0.8539206867E-13     -0.4366936890E-04      0.0000000000E+00      0.0000000000E+00
    2860      571.80      0.4894102901E-09      0.9416753488E-10     -0.4186898462E+01     -0.2810669020E-12     -0.8540003717E-13     -0.4366900704E-04      0.0000000000E+00      0.0000000000E+00
    2880      575.80      0.4892960880E-09      0.9386891611E-10     -0.4186429358E+01     -0.2810435459E-12     -0.8541570802E-13     -0.4366800062E-04      0.0000000000E+00      0.0000000000E+00
    2900      579.80      0.4892256721E-09      0.9354148359E-10     -0.4185933991E+01     -0.2810283717E-12     -0.8542873593E-13     -0.4366700916E-04      0.0000000000E+00      0.0000000000E+00
    2920      583.80      0.4892390590E-09      0.9340083915E-10     -0.4185664599E+01     -0.2810318432E-12     -0.8543037481E-13     -0.4366670654E-04      0.0000000000E+00      0.0000000000E+00
    2940      587.80      0.4893168145E-09      0.9354213931E-10     -0.4185740732E+01     -0.2810500452E-12     -0.8541902439E-13     -0.4366714278E-04      0.0000000000E+00      0.0000000000E+00
    2960      591.80      0.4894002079E-09      0.9386471461E-10     -0.4186104921E+01     -0.2810691262E-12     -0.8540182953E-13     -0.4366789854E-04      0.0000000000E+00      0.0000000000E+00
    2980      595.80      0.4894353759E-09      0.9414864374E-10     -0.4186576216E+01     -0.2810772185E-12     -0.8539068426E-13     -0.4366865709E-04      0.0000000000E+00      0.0000000000E+00
    3000      599.80      0.4894106197E-09      0.9420713862E-10     -0.4186945986E+01     -0.2810726342E-12     -0.8539428207E-13     -0.4366942275E-04      0.0000000000E+00      0.0000000000E+00
    3020      603.80      0.4893577505E-09      0.9400965423E-10     -0.4187066386E+01     -0.2810627851E-12     -0.8541152831E-13     -0.4367024428E-04      0.0000000000E+00      0.0000000000E+00
    3040      607.80      0.4893231081E-09      0.9369426762E-10     -0.4186906164E+01     -0.2810568999E-12     -0.8543157905E-13     -0.4367092019E-04      0.0000000000E+00      0.0000000000E+00
